,xVal,yVal,zVal
13458,107.44,78.72,82.62
13459,82.9,10.16,9.6
13460,69.49,57.37,52.25
13461,103.39,93.02,127.33
13462,97.47,31.9,107.17
13463,3.64,38.07,20.53
13464,42.64,82.74,66.98
13465,110.21,49.95,66.5
13466,132.27,112.27,41.2
13467,68.11,31.53,87.25
13468,57.73,138.58,3.56
13469,140.52,70.8,80.61
13470,88.14,60.28,10.66
13471,62.9,24.6,68.84
13472,52.73,123.46,138.39
13473,44.55,84.98,72.23
13474,22.8,74.82,108.31
13475,135.46,70.63,69.3
13476,50.03,111.31,54.47
13477,110.01,19.72,91.13
13478,19.27,100.96,43.87
13479,136.91,44.47,13.35
13480,93.18,15.37,51.74
13481,65.15,3.09,48.16
13482,50.33,55.8,19.01
13483,114.36,56.85,129.94
13484,133.04,122.68,126.74
13485,112.19,81.0,59.13
13486,95.31,110.42,114.08
13487,61.68,5.1,14.35
13488,116.24,105.55,1.39
13489,86.34,95.81,108.44
13490,4.52,92.15,69.79
13491,71.78,103.46,39.16
13492,125.61,59.72,102.23
13493,102.05,111.59,76.47
13494,130.22,84.68,14.0
13495,110.66,93.98,49.52
13496,54.67,32.97,81.8
13497,126.26,102.35,125.72
13498,98.21,136.29,76.52
13499,69.93,57.43,51.76
13500,92.33,123.42,39.24
13501,18.19,88.05,25.45
13502,15.65,96.41,0.27
13503,27.86,19.9,26.62
13504,15.63,93.31,22.19
13505,35.45,85.07,24.04
13506,53.88,22.94,11.72
13507,1.89,88.3,121.05
13508,68.39,72.74,126.94
13509,81.27,127.39,92.36
13510,70.48,135.48,25.01
13511,114.01,12.95,126.02
13512,26.51,37.42,136.84
13513,38.03,83.99,86.46
13514,131.73,79.81,61.58
13515,59.75,96.84,79.34
13516,40.14,64.46,132.26
13517,90.62,60.36,9.23
13518,71.85,59.98,10.21
13519,61.89,41.85,77.28
13520,50.43,45.52,85.6
13521,42.41,139.82,70.32
13522,125.03,33.38,136.38
13523,27.14,9.76,45.36
13524,92.83,50.63,84.38
13525,47.21,57.13,80.38
13526,119.36,115.13,8.81
13527,109.46,131.15,110.58
13528,123.91,134.0,24.01
13529,39.58,71.13,103.26
13530,2.23,96.06,40.84
13531,66.35,80.0,25.15
13532,27.51,45.47,121.11
13533,99.03,0.25,95.24
13534,70.65,109.39,105.98
13535,50.23,121.32,21.67
13536,21.77,87.11,22.74
13537,100.75,95.02,47.15
13538,6.38,135.97,79.8
13539,5.7,77.99,27.88
13540,0.17,99.4,31.23
13541,70.21,82.71,31.95
13542,27.12,83.32,54.12
13543,21.77,84.34,129.19
13544,111.08,141.22,90.85
13545,93.24,69.7,133.19
13546,57.88,115.29,15.87
13547,98.03,49.6,5.66
13548,132.38,37.31,12.27
13549,92.88,99.33,31.4
13550,62.46,138.42,32.17
13551,140.5,125.14,108.33
13552,104.33,32.02,12.92
13553,73.76,100.87,7.36
13554,130.48,56.61,120.2
13555,85.84,60.54,24.38
13556,128.8,127.49,118.97
13557,89.72,107.16,106.99
13558,74.17,106.74,94.74
13559,24.54,42.16,46.07
13560,67.09,138.83,61.71
13561,57.17,42.2,9.25
13562,9.69,3.56,16.33
13563,40.26,96.32,113.87
13564,127.0,131.35,76.92
13565,84.88,59.03,76.32
13566,95.65,109.84,50.69
13567,131.06,77.76,52.66
13568,119.91,48.32,19.83
13569,23.6,84.96,60.54
13570,84.08,83.37,92.32
13571,50.66,106.35,126.9
13572,62.1,26.01,65.19
13573,25.64,2.79,77.88
13574,90.56,38.61,66.32
13575,26.29,106.15,116.98
13576,112.51,3.22,92.3
13577,102.7,41.14,31.54
13578,110.91,55.14,57.73
13579,24.55,140.81,81.57
13580,114.18,66.6,90.26
13581,7.11,39.13,39.04
13582,96.43,11.45,89.67
13583,118.79,59.8,138.22
13584,41.36,22.71,48.33
13585,17.5,63.55,104.54
13586,72.8,86.35,140.44
13587,91.82,29.22,64.86
13588,8.11,139.69,67.96
13589,84.31,120.05,84.98
13590,56.04,13.52,10.36
13591,27.94,112.0,132.77
13592,68.04,140.87,51.98
13593,129.56,69.23,69.57
13594,90.37,138.05,140.44
13595,75.89,117.66,118.47
13596,118.08,78.92,43.54
13597,13.48,78.42,37.52
13598,139.83,43.2,41.09
13599,32.49,8.11,55.5
13600,41.02,80.15,86.15
13601,69.05,56.76,52.32
13602,123.52,56.37,33.79
13603,135.81,79.44,106.51
13604,29.89,50.62,41.47
13605,119.96,84.37,85.56
13606,125.75,102.45,125.12
13607,41.26,77.9,109.99
13608,60.19,71.7,94.71
13609,78.32,139.18,26.81
13610,19.81,0.6,12.44
13611,69.56,57.79,51.78
13612,118.31,140.58,104.13
13613,7.48,42.56,6.37
13614,48.95,42.95,68.44
13615,27.34,89.23,140.17
13616,82.99,131.92,46.42
13617,48.38,66.04,0.9
13618,89.35,87.12,125.87
13619,131.53,58.84,62.29
13620,131.17,2.28,30.86
13621,132.0,129.07,102.78
13622,64.06,108.93,85.14
13623,127.9,137.28,80.43
13624,128.55,69.96,55.24
13625,139.95,84.1,50.34
13626,54.38,12.51,123.41
13627,68.45,62.28,47.03
13628,105.73,32.87,71.01
13629,16.03,56.4,103.29
13630,81.23,24.13,100.75
13631,16.58,122.62,28.42
13632,53.82,11.56,135.97
13633,75.42,95.14,93.25
13634,97.94,115.17,51.74
13635,25.74,67.86,115.92
13636,129.53,75.42,66.7
13637,103.85,47.53,128.93
13638,14.05,33.14,54.9
13639,134.67,133.91,97.13
13640,70.75,111.13,89.16
13641,86.93,95.94,109.92
13642,60.61,60.22,64.87
13643,90.82,124.55,39.48
13644,97.63,77.32,114.68
13645,12.89,15.73,40.92
13646,67.96,140.51,58.85
13647,104.83,35.79,101.36
13648,5.14,73.32,44.63
13649,137.29,110.13,130.68
13650,60.97,135.45,72.2
13651,55.32,114.9,13.1
13652,84.68,69.53,12.93
13653,89.8,55.63,66.65
13654,24.93,92.09,50.94
13655,120.26,2.93,115.77
13656,19.81,122.36,42.64
13657,109.73,39.13,119.5
13658,79.69,121.76,72.1
13659,59.86,113.62,131.65
13660,24.35,88.67,29.08
13661,46.67,39.94,25.02
13662,62.28,67.61,58.24
13663,6.78,31.19,17.13
13664,129.89,37.57,30.41
13665,120.97,140.22,89.21
13666,124.66,131.72,24.28
13667,127.95,137.46,79.17
13668,95.09,136.18,86.25
13669,125.95,52.36,64.46
13670,119.33,54.05,57.85
13671,39.74,61.1,15.43
13672,38.92,75.69,91.7
13673,102.73,71.9,13.47
13674,27.54,1.83,78.31
13675,123.29,68.44,100.88
13676,75.34,42.56,87.25
13677,25.19,7.27,31.82
13678,70.2,8.75,45.49
13679,124.61,133.75,23.34
13680,117.53,72.39,66.26
13681,133.43,4.15,77.84
13682,140.74,91.79,113.8
13683,119.2,62.8,77.87
13684,17.88,20.5,62.57
13685,7.81,67.1,137.33
13686,108.87,11.69,87.5
13687,95.77,34.48,105.52
13688,95.83,89.7,52.91
13689,2.81,88.12,22.44
13690,23.69,78.4,14.15
13691,58.61,82.32,18.89
13692,121.29,99.68,43.6
13693,139.16,74.37,34.38
13694,109.79,125.35,127.14
13695,6.78,31.79,126.45
13696,6.93,24.27,18.32
13697,63.82,52.48,133.24
13698,86.3,89.14,12.09
13699,61.47,78.68,94.09
13700,76.56,113.86,26.49
13701,82.28,72.9,126.69
13702,111.23,64.55,93.14
13703,121.85,136.61,93.24
13704,36.02,12.9,70.81
13705,128.9,77.35,51.36
13706,115.78,56.59,130.34
13707,9.83,104.06,49.5
13708,27.03,133.58,8.95
13709,97.89,87.45,31.4
13710,109.3,33.34,127.4
13711,53.23,100.35,108.05
13712,53.63,20.28,29.31
13713,69.68,83.4,62.49
13714,27.68,80.79,51.99
13715,100.52,1.71,137.97
13716,71.93,132.72,65.07
13717,74.83,105.56,19.94
13718,4.1,46.38,8.79
13719,94.88,73.44,65.95
13720,54.67,125.2,130.66
13721,2.78,138.87,73.01
13722,81.34,129.01,80.72
13723,126.46,135.57,78.23
13724,89.19,84.17,52.0
13725,116.46,128.05,16.71
13726,103.02,69.42,131.04
13727,45.86,101.38,108.62
13728,54.04,36.6,76.62
13729,107.17,117.6,15.89
13730,45.48,53.59,126.11
13731,63.27,67.67,33.13
13732,111.05,132.36,16.23
13733,120.02,103.9,28.16
13734,63.99,113.06,85.5
13735,59.05,56.44,108.04
13736,114.71,96.82,65.02
13737,60.8,37.44,61.3
13738,133.85,22.42,52.99
13739,31.3,107.45,7.31
13740,27.55,3.0,70.19
13741,80.7,98.71,128.51
13742,62.86,108.38,122.03
13743,123.08,78.7,129.77
13744,4.55,57.32,93.9
13745,134.87,54.49,100.5
13746,81.2,29.1,28.26
13747,117.22,126.98,73.18
13748,73.68,70.02,140.82
13749,36.28,55.61,129.6
13750,9.94,48.97,106.54
13751,118.63,49.33,44.85
13752,15.36,98.29,60.85
13753,95.53,8.35,137.75
13754,27.07,132.62,59.34
13755,72.64,89.26,8.4
13756,79.22,90.55,10.37
13757,72.69,130.16,50.6
13758,57.03,113.2,112.67
13759,14.95,127.88,3.93
13760,129.51,123.43,140.67
13761,52.73,12.59,135.38
13762,27.05,110.48,96.36
13763,124.65,26.18,138.62
13764,93.44,96.56,47.98
13765,102.61,3.13,87.78
13766,77.13,5.57,69.27
13767,22.4,82.79,24.44
13768,12.05,77.79,37.31
13769,129.47,102.39,18.23
13770,115.36,7.01,50.02
13771,83.01,80.33,137.59
13772,79.52,92.18,104.2
13773,65.75,54.39,50.24
13774,93.75,73.74,44.64
13775,96.19,7.91,137.71
13776,130.7,24.38,23.66
13777,11.29,88.15,32.51
13778,4.41,63.78,95.14
13779,119.48,88.57,7.74
13780,120.82,54.8,26.77
13781,68.32,136.14,72.73
13782,47.8,131.82,19.51
13783,0.2,75.78,131.4
13784,24.35,90.43,138.97
13785,22.26,82.54,19.38
13786,126.8,101.04,79.61
13787,113.75,45.6,30.58
13788,21.55,102.06,65.66
13789,133.61,110.67,48.35
13790,51.86,64.57,68.94
13791,5.93,28.06,36.27
13792,55.14,1.38,111.66
13793,122.85,1.9,74.78
13794,112.7,2.57,65.15
13795,54.84,73.64,56.01
13796,139.53,74.63,41.08
13797,77.52,50.29,40.62
13798,13.78,79.79,48.57
13799,62.68,120.76,111.8
13800,129.0,124.13,123.84
13801,27.31,79.24,95.67
13802,46.05,120.99,16.47
13803,88.56,136.9,26.42
13804,62.1,30.9,134.69
13805,98.13,111.53,62.15
13806,81.22,77.56,139.49
13807,66.45,79.04,109.84
13808,116.55,44.82,25.57
13809,89.13,53.54,18.93
13810,74.69,100.06,69.06
13811,98.05,130.8,14.55
13812,13.64,98.54,22.12
13813,23.51,8.82,99.64
13814,35.06,65.09,111.52
13815,103.94,44.9,16.17
13816,16.23,27.26,33.33
13817,72.96,73.26,129.5
13818,27.52,3.19,70.29
13819,134.57,65.58,60.56
13820,65.25,65.47,55.99
13821,34.83,77.1,34.86
13822,96.8,59.4,70.15
13823,2.62,98.13,61.04
13824,72.81,95.57,99.54
13825,71.62,128.14,48.97
13826,13.12,53.12,109.47
13827,117.83,25.53,19.71
13828,95.17,99.41,43.21
13829,23.56,109.38,2.62
13830,86.57,121.05,87.75
13831,65.8,95.8,24.94
13832,52.1,122.87,22.48
13833,131.54,25.27,103.29
13834,70.36,122.65,98.29
13835,114.73,88.77,56.31
13836,127.64,126.46,33.87
13837,109.82,81.51,95.66
13838,62.13,70.35,11.76
13839,123.04,133.37,23.1
13840,15.45,75.63,35.72
13841,57.15,55.53,106.92
13842,67.99,53.37,21.54
13843,42.54,44.57,87.97
13844,23.72,16.38,76.71
13845,132.09,125.71,108.06
13846,59.47,40.44,117.36
13847,74.3,106.87,94.57
13848,137.63,101.27,76.23
13849,52.47,125.19,132.96
13850,134.54,129.41,74.86
13851,107.57,2.07,67.16
13852,64.41,5.31,17.69
13853,44.27,50.2,89.22
13854,14.16,76.72,38.34
13855,56.17,99.11,52.66
13856,57.71,44.58,74.33
13857,29.31,16.75,102.16
13858,119.05,96.85,80.64
13859,18.38,72.28,21.29
13860,133.94,56.86,117.61
13861,6.48,66.99,137.81
13862,57.45,42.8,76.07
13863,79.23,83.17,56.32
13864,125.25,96.67,18.1
13865,128.18,136.81,79.23
13866,125.62,39.31,18.01
13867,18.62,11.28,38.75
13868,124.35,134.94,24.26
13869,4.18,80.48,4.27
13870,26.06,82.15,12.16
13871,130.4,25.54,23.07
13872,116.02,130.21,52.4
13873,131.42,58.36,63.16
13874,123.63,87.05,97.9
13875,91.58,138.14,48.87
13876,115.25,102.41,79.11
13877,55.29,124.54,102.34
13878,78.74,4.81,60.17
13879,125.81,130.86,73.49
13880,78.92,42.14,114.32
13881,6.52,79.65,19.93
13882,99.41,31.43,103.3
13883,52.06,129.3,138.05
13884,109.66,47.28,13.95
13885,115.32,82.77,76.49
13886,30.7,58.89,0.45
13887,119.47,108.17,121.36
13888,90.81,138.79,39.3
13889,21.17,34.36,5.31
13890,2.35,55.67,89.85
13891,55.41,55.48,71.17
13892,128.0,137.36,79.58
13893,15.61,69.76,92.65
13894,69.46,57.36,52.06
13895,48.29,53.13,74.13
13896,125.92,60.45,122.42
13897,76.22,59.97,13.99
13898,56.98,9.94,105.0
13899,11.66,64.31,3.9
13900,74.99,83.35,60.82
13901,126.51,137.06,79.66
13902,15.34,50.84,115.12
13903,29.06,136.27,60.02
13904,98.51,123.18,56.29
13905,88.5,55.28,56.77
13906,31.92,126.93,138.46
13907,132.64,42.02,17.5
13908,105.27,105.25,2.73
13909,42.54,93.28,64.08
13910,22.44,141.03,78.22
13911,110.67,104.51,26.9
13912,83.11,4.31,106.19
13913,121.25,67.98,34.7
13914,86.76,127.94,58.32
13915,66.23,56.1,3.72
13916,99.24,26.84,98.78
13917,134.12,92.83,0.65
13918,6.16,79.8,103.27
13919,58.56,24.36,83.46
13920,120.35,14.29,89.09
13921,139.68,124.4,94.99
13922,130.12,129.77,100.71
13923,16.87,4.41,18.25
13924,22.7,79.68,59.35
13925,33.48,0.68,73.7
13926,53.51,131.24,64.62
13927,128.55,126.57,45.52
13928,66.07,108.8,134.49
13929,95.05,34.64,106.14
13930,108.37,61.36,76.61
13931,130.85,101.44,5.43
13932,12.2,53.73,110.06
13933,90.81,138.95,117.84
13934,58.49,113.2,83.41
13935,60.28,115.89,81.74
13936,43.26,39.42,109.71
13937,122.58,134.98,24.93
13938,37.86,70.09,97.98
13939,115.1,60.28,39.5
13940,122.71,128.87,28.26
13941,24.28,134.28,97.15
13942,70.53,129.16,81.18
13943,40.26,8.93,22.25
13944,112.01,131.02,12.64
13945,71.36,40.03,23.02
13946,122.04,131.26,56.36
13947,19.42,80.53,27.89
13948,109.98,114.13,10.57
13949,84.03,68.06,112.45
13950,103.45,69.2,44.11
13951,114.69,114.35,127.49
13952,49.11,52.65,80.76
13953,22.63,133.93,98.5
13954,83.62,85.22,34.15
13955,89.57,98.98,120.73
13956,125.19,86.38,65.19
13957,45.42,32.9,32.9
13958,53.08,124.61,136.79
13959,16.83,134.21,42.4
13960,79.95,34.22,34.8
13961,10.57,10.31,16.73
13962,66.08,85.77,91.44
13963,100.32,48.25,10.58
13964,54.41,130.12,2.49
13965,25.53,75.38,141.25
13966,82.92,52.0,64.76
13967,57.73,45.12,60.47
13968,111.16,53.35,2.67
13969,9.81,99.13,123.44
13970,77.71,18.18,19.34
13971,97.47,90.99,92.31
13972,68.19,139.68,109.94
13973,71.84,58.05,11.16
13974,49.73,70.44,104.14
13975,129.55,81.53,1.86
13976,109.19,108.99,76.91
13977,138.28,93.96,131.64
13978,23.67,9.97,28.42
13979,127.14,94.38,20.32
13980,68.33,58.99,41.75
13981,23.25,43.26,42.81
13982,70.86,50.41,63.24
13983,70.58,129.07,81.53
13984,54.43,92.34,50.38
13985,90.86,96.01,117.02
13986,36.05,31.72,61.33
13987,133.23,82.48,27.88
13988,76.69,58.18,14.42
13989,56.82,72.95,98.04
13990,123.43,47.7,25.2
13991,12.33,81.05,52.63
13992,132.2,107.45,11.7
13993,136.09,63.83,133.87
13994,138.51,130.82,80.88
13995,83.33,45.28,117.12
13996,88.27,63.07,8.01
13997,73.81,35.12,24.44
13998,25.45,67.0,31.95
13999,90.27,122.11,83.73
14000,17.26,112.46,50.96
14001,135.76,133.42,21.22
14002,106.23,140.72,11.62
14003,76.48,71.78,37.04
14004,17.07,7.07,46.99
14005,40.73,126.25,85.93
14006,20.23,104.09,75.41
14007,131.99,128.6,19.15
14008,126.82,138.98,79.9
14009,7.76,67.08,137.05
14010,139.86,76.74,61.93
14011,62.05,29.68,81.56
14012,131.53,78.75,61.57
14013,138.27,3.13,34.18
14014,105.06,77.94,79.47
14015,8.35,114.71,106.73
14016,53.6,35.09,78.17
14017,58.65,89.12,75.81
14018,53.2,83.0,85.96
14019,125.92,134.05,107.84
14020,106.86,42.31,78.18
14021,69.37,52.78,11.49
14022,97.41,97.99,1.51
14023,86.71,49.76,44.17
14024,26.46,14.8,72.03
14025,111.15,128.63,41.2
14026,56.68,39.37,111.34
14027,12.61,96.73,20.46
14028,59.07,0.32,83.95
14029,101.42,42.36,31.64
14030,13.77,80.32,48.46
14031,63.91,62.09,11.77
14032,50.34,93.66,17.98
14033,50.06,48.49,45.55
14034,74.99,96.43,16.11
14035,22.97,90.83,78.02
14036,81.54,29.03,103.3
14037,76.71,134.79,31.45
14038,85.53,71.33,10.08
14039,128.87,135.25,21.88
14040,122.38,131.21,15.89
14041,135.72,136.0,88.02
14042,58.32,112.63,128.43
14043,101.36,81.89,135.01
14044,116.4,61.94,53.86
14045,91.97,136.39,25.17
14046,128.89,33.76,65.56
14047,60.1,123.74,9.33
14048,4.5,54.02,1.83
14049,65.73,118.66,113.17
14050,111.59,110.03,8.15
14051,133.69,4.2,77.88
14052,109.73,116.92,65.54
14053,84.82,58.56,20.63
14054,101.37,117.8,70.88
14055,65.01,89.26,37.75
14056,44.58,54.77,72.7
14057,63.27,93.42,21.95
14058,140.69,62.46,112.92
14059,51.97,49.39,34.28
14060,73.67,101.95,3.26
14061,18.41,79.59,121.61
14062,95.88,34.23,105.93
14063,71.06,42.37,117.99
14064,102.57,139.16,67.62
14065,45.23,26.97,31.56
14066,66.12,117.59,105.49
14067,97.03,52.85,79.38
14068,18.16,46.11,29.27
14069,80.49,117.04,85.81
14070,76.7,139.04,25.78
14071,89.94,43.46,33.23
14072,130.08,85.05,28.88
14073,65.18,69.19,33.11
14074,68.65,87.49,91.32
14075,131.74,127.54,95.71
14076,1.25,85.73,127.08
14077,96.77,132.65,73.36
14078,104.99,109.33,76.33
14079,16.91,62.26,73.23
14080,14.66,71.4,30.83
14081,22.3,35.32,0.7
14082,52.36,90.1,122.3
14083,133.68,101.56,72.89
14084,116.93,66.66,95.81
14085,52.13,69.78,66.51
14086,105.09,78.06,79.49
14087,25.8,67.68,116.23
14088,96.61,84.25,74.85
14089,123.56,56.6,33.6
14090,136.33,53.56,73.6
14091,82.89,0.74,104.47
14092,53.99,39.43,137.61
14093,33.86,69.31,109.58
14094,4.25,65.36,44.47
14095,72.66,99.96,98.8
14096,64.55,33.5,139.01
14097,91.04,49.28,67.73
14098,125.02,135.36,23.69
14099,49.35,136.23,46.41
14100,21.97,88.14,22.15
14101,124.2,84.22,66.59
14102,55.93,109.78,129.1
14103,98.05,10.88,11.29
14104,95.94,115.15,77.72
14105,45.46,42.78,17.33
14106,133.01,31.08,131.59
14107,60.29,125.4,76.25
14108,80.68,138.82,25.82
14109,5.46,75.56,54.53
14110,136.31,54.35,81.37
14111,100.8,134.43,64.89
14112,63.74,94.11,48.24
14113,106.33,24.8,41.54
14114,117.36,66.54,74.53
14115,22.89,64.54,5.53
14116,129.39,59.61,42.29
14117,68.58,136.62,72.42
14118,71.97,128.3,90.04
14119,12.86,48.92,45.65
14120,4.53,74.64,54.22
14121,80.15,104.02,60.91
14122,70.99,127.61,48.93
14123,48.71,73.7,95.31
14124,75.21,109.12,31.52
14125,46.67,53.82,38.56
14126,129.83,16.42,50.82
14127,2.92,110.94,83.72
14128,50.48,47.25,85.33
14129,132.32,127.05,4.02
14130,122.02,48.03,20.93
14131,59.61,87.69,21.48
14132,45.5,64.02,99.12
14133,57.66,59.3,44.15
14134,52.63,61.08,67.7
14135,107.05,89.2,49.14
14136,68.41,33.34,34.56
14137,55.91,32.67,98.02
14138,128.87,87.83,50.41
14139,45.99,51.84,35.99
14140,53.76,124.28,4.17
14141,14.46,20.4,53.37
14142,6.24,48.67,13.0
14143,61.9,47.36,13.84
14144,72.24,128.77,51.09
14145,8.43,60.69,75.22
14146,122.14,53.3,121.64
14147,42.05,6.34,46.53
14148,73.67,51.36,80.18
14149,36.97,119.19,21.58
14150,30.85,90.17,52.51
14151,112.87,87.26,45.22
14152,22.81,85.91,23.84
14153,102.67,140.69,94.65
14154,89.15,121.0,89.04
14155,94.35,116.04,65.79
14156,40.02,77.34,91.43
14157,63.57,125.11,114.94
14158,109.69,58.33,65.1
14159,33.95,84.17,57.06
14160,128.54,2.05,83.29
14161,54.25,31.54,49.66
14162,114.29,140.36,90.62
14163,46.06,52.1,36.55
14164,68.69,63.44,11.9
14165,38.37,76.99,85.41
14166,107.95,54.1,35.3
14167,13.6,39.44,22.72
14168,5.62,75.86,54.44
14169,111.64,82.02,91.37
14170,24.6,89.91,139.21
14171,61.42,46.6,105.03
14172,133.46,34.72,141.16
14173,21.85,52.76,51.74
14174,54.28,138.86,124.73
14175,112.86,29.62,38.53
14176,70.86,27.8,90.57
14177,75.08,84.59,111.35
14178,135.53,5.06,61.87
14179,95.57,80.24,36.24
14180,50.14,61.06,51.42
14181,100.93,82.54,73.42
14182,98.14,47.85,1.81
14183,1.71,101.65,119.96
14184,121.34,23.69,16.85
14185,115.61,138.56,13.59
14186,114.51,86.95,6.86
14187,27.91,51.57,134.83
14188,98.02,132.31,103.25
14189,30.79,90.16,51.95
14190,41.55,80.15,86.33
14191,112.71,34.96,130.81
14192,45.79,40.53,33.48
14193,74.81,104.29,95.1
14194,100.48,91.44,99.77
14195,115.43,134.61,56.03
14196,10.59,88.44,126.79
14197,55.14,3.86,124.63
14198,125.67,102.21,26.27
14199,80.86,75.57,118.96
14200,86.96,91.15,11.29
14201,82.99,121.42,68.96
14202,114.34,56.84,129.76
14203,76.8,24.11,59.62
14204,49.94,59.98,72.64
14205,100.67,137.22,68.84
14206,58.18,45.78,70.04
14207,9.93,93.48,79.26
14208,41.23,85.31,140.67
14209,63.47,115.78,90.29
14210,79.05,127.8,57.77
14211,141.02,113.72,18.24
14212,55.82,131.59,134.58
14213,121.37,56.51,19.53
14214,138.95,35.72,55.13
14215,100.37,0.23,84.45
14216,31.56,45.05,105.83
14217,128.31,53.51,130.34
14218,7.56,81.62,8.12
14219,108.96,38.94,72.34
14220,1.36,125.83,128.12
14221,101.04,139.53,75.08
14222,97.95,29.47,63.33
14223,105.72,137.24,64.97
14224,77.36,121.94,128.39
14225,113.2,139.27,11.3
14226,86.43,75.95,67.64
14227,121.31,140.43,11.39
14228,140.38,120.15,73.34
14229,82.15,95.24,80.54
14230,64.71,126.99,39.07
14231,10.42,38.67,62.47
14232,78.05,94.04,7.75
14233,81.93,59.31,42.08
14234,113.67,34.32,80.54
14235,101.93,37.82,51.53
14236,125.16,11.56,83.73
14237,119.35,84.89,85.51
14238,117.08,66.71,67.55
14239,104.75,105.81,2.51
14240,99.36,101.92,127.15
14241,80.87,96.52,14.94
14242,76.03,104.95,17.92
14243,18.7,90.64,47.25
14244,12.65,70.21,73.13
14245,111.89,76.21,86.78
14246,4.16,26.19,36.21
14247,9.98,59.65,11.17
14248,24.72,67.57,128.7
14249,67.42,44.03,121.89
14250,56.5,10.28,31.6
14251,84.43,33.47,106.74
14252,18.36,56.22,79.13
14253,56.57,128.69,130.57
14254,102.0,29.06,101.23
14255,66.13,127.13,38.65
14256,21.26,13.45,27.19
14257,15.38,130.54,140.6
14258,74.5,120.34,26.25
14259,53.2,123.76,136.74
14260,68.85,0.34,59.64
14261,69.4,119.65,98.45
14262,47.3,56.9,80.52
14263,16.39,71.05,140.04
14264,131.11,89.1,0.12
14265,54.36,9.16,124.38
14266,38.94,36.09,31.43
14267,74.07,63.95,48.7
14268,28.76,95.15,110.9
14269,78.87,66.92,39.06
14270,9.37,45.87,107.47
14271,90.15,133.17,92.68
14272,116.23,2.45,53.64
14273,114.84,47.94,54.46
14274,104.2,107.49,80.63
14275,104.8,52.5,129.46
14276,109.9,120.92,17.24
14277,104.51,139.32,39.89
14278,119.85,17.39,88.11
14279,44.94,78.56,12.34
14280,46.71,95.59,51.52
14281,70.66,36.5,17.44
14282,74.94,12.34,125.85
14283,22.34,82.05,18.41
14284,13.87,80.24,48.33
14285,127.93,100.93,124.44
14286,64.35,124.93,34.82
14287,86.96,87.38,13.71
14288,15.9,104.07,48.41
14289,7.31,54.63,111.59
14290,49.46,92.98,58.96
14291,15.56,120.42,113.16
14292,30.06,83.19,54.84
14293,38.59,11.77,20.61
14294,26.54,88.82,139.95
14295,116.99,1.88,56.93
14296,64.21,108.77,119.96
14297,86.55,89.65,16.03
14298,88.55,59.35,10.4
14299,19.53,22.85,71.2
14300,80.72,58.53,17.66
14301,110.54,65.8,1.45
14302,115.32,35.45,15.42
14303,27.02,106.56,10.08
14304,53.32,38.12,70.39
14305,102.4,55.74,122.97
14306,120.22,116.97,127.93
14307,141.19,89.41,69.94
14308,123.58,70.5,6.15
14309,119.65,84.28,86.0
14310,57.19,90.69,77.03
14311,56.07,111.37,72.05
14312,11.84,23.52,77.5
14313,123.11,55.96,33.82
14314,74.17,31.0,78.68
14315,130.23,2.8,82.75
14316,123.89,133.47,23.99
14317,121.68,114.46,123.36
14318,53.83,119.17,71.7
14319,127.42,125.1,55.78
14320,105.26,78.24,83.37
14321,113.94,7.6,73.95
14322,103.94,26.98,8.96
14323,88.08,19.89,135.67
14324,132.24,68.76,34.16
14325,109.29,133.86,75.47
14326,77.79,123.02,100.01
14327,96.4,109.35,0.94
14328,78.15,109.08,100.95
14329,22.24,64.45,89.96
14330,19.29,2.4,55.96
14331,23.31,77.35,10.9
14332,111.03,76.0,90.86
14333,64.11,109.21,119.9
14334,57.55,46.79,72.72
14335,30.01,88.26,140.43
14336,96.76,7.25,123.21
14337,18.5,94.32,140.39
14338,123.88,85.07,62.57
14339,77.12,46.89,119.88
14340,119.73,84.35,85.51
14341,8.23,63.7,42.1
14342,66.4,52.9,49.96
14343,89.6,34.73,27.58
14344,106.75,15.01,18.6
14345,71.13,89.98,78.81
14346,55.02,30.22,91.9
14347,91.45,42.59,27.96
14348,1.82,79.81,84.73
14349,64.99,108.42,119.77
14350,14.28,101.38,3.26
14351,28.43,12.12,38.24
14352,84.83,133.68,71.0
14353,71.13,127.42,48.96
14354,63.76,134.77,69.33
14355,57.76,119.25,79.32
14356,22.14,68.17,130.4
14357,61.09,22.85,75.44
14358,105.79,22.99,95.09
14359,7.94,95.86,59.31
14360,29.49,52.82,134.08
14361,28.16,41.86,43.1
14362,12.63,6.59,47.42
14363,54.8,95.05,73.18
14364,104.53,82.4,73.75
14365,127.0,136.29,79.48
14366,16.93,34.82,52.64
14367,67.64,0.02,52.48
14368,65.54,31.98,46.49
14369,99.88,111.78,7.66
14370,110.64,10.52,3.75
14371,47.18,12.62,105.42
14372,134.44,127.12,106.18
14373,29.55,13.41,1.17
