,index,Mass,Center of Mass,RMS Radius,Potential Issue
11300,806299,168000000000.0,"(81.469892416666667, 139.04364024999998, 92.696042999999989)",0.128881688808,
11301,806462,154000000000.0,"(83.064419181818167, 56.925951818181808, 90.840368181818178)",0.112866978503,
11302,806604,1022000000000.0,"(84.755757082191749, 1.6948942465753418, 84.663302465753432)",0.256283495582,
11303,806633,266000000000.0,"(78.077177736842089, 36.486258315789478, 133.2870522105263)",0.096266143476,
11304,806690,154000000000.0,"(78.683159000000018, 68.609778000000006, 112.91355754545454)",0.173909437565,
11305,806735,252000000000.0,"(80.20372816666665, 43.114513333333335, 117.77454044444443)",0.168168460391,
11306,806869,1274000000000.0,"(79.151433417582425, 57.520544879120877, 0.92119483516483525)",0.244926146439,
11307,806966,420000000000.0,"(83.651855166666692, 34.435048866666676, 108.94840976666669)",0.128842610937,
11308,807069,182000000000.0,"(81.472667461538464, 70.721566999999993, 104.15581969230769)",0.0982065434574,
11309,807077,196000000000.0,"(83.733561285714288, 54.540835857142859, 96.644216928571424)",0.175096273247,
11310,807102,350000000000.0,"(76.869117119999999, 44.014384559999996, 76.710546919999999)",0.186184299249,
11311,807135,210000000000.0,"(78.218198333333319, 37.091475666666661, 134.68716726666668)",0.159736120358,
11312,807224,2212000000000.0,"(80.766965955696151, 17.941475974683552, 137.86776491139238)",0.231915436758,
11313,807255,1652000000000.0,"(83.625452601694917, 74.231151398305101, 103.64094640677961)",0.385838520516,
11314,807266,238000000000.0,"(82.113003882352928, 73.228638235294142, 104.6150848235294)",0.165489230401,
11315,807547,8918000000000.0,"(84.35341459811616, 74.495777857142826, 102.45216762794354)",0.423286107564,
11316,807582,196000000000.0,"(86.176912714285692, 37.26963414285715, 105.70864485714284)",0.0627319618708,
11317,807621,252000000000.0,"(85.069999833333313, 60.235503444444447, 71.144239166666679)",0.18241913044,
11318,807669,560000000000.0,"(84.335705324999978, 79.812123699999987, 96.208973499999985)",0.139789558102,
11319,807881,588000000000.0,"(80.187729833333307, 6.7166182857142855, 75.012788904761891)",0.179772713562,
11320,807927,392000000000.0,"(77.233214000000004, 13.547595321428574, 127.43165696428572)",0.170529409276,
11321,808274,238000000000.0,"(80.236997764705876, 132.25472664705882, 72.383236294117637)",0.262012479643,
11322,808330,238000000000.0,"(85.543317470588235, 32.590043470588235, 103.91537699999999)",0.206938997124,
11323,808360,168000000000.0,"(83.262664166666681, 129.5169995, 89.713262499999999)",0.137577370686,
11324,808522,476000000000.0,"(85.204981941176484, 70.687321852941182, 99.467539676470579)",0.166303084829,
11325,808662,336000000000.0,"(74.172081291666672, 139.37273841666664, 137.36859320833332)",0.138181803086,
11326,808675,336000000000.0,"(81.31737866666667, 23.172183333333326, 101.94758670833333)",0.197242248432,
11327,808910,182000000000.0,"(79.702303307692304, 34.207658846153848, 87.684331923076925)",0.108947011365,
11328,809131,406000000000.0,"(78.548516448275862, 55.973972344827587, 0.96985500000000013)",0.144098593712,
11329,809137,826000000000.0,"(79.684882186440689, 54.10950010169492, 133.06694881355929)",0.162165679745,
11330,809227,1904000000000.0,"(80.807191139705878, 16.252936073529412, 137.51605243382355)",0.278874261202,
11331,809258,364000000000.0,"(82.520405653846154, 48.059911230769231, 120.31164823076922)",0.165518372618,
11332,809265,1372000000000.0,"(87.835902224489786, 34.041428224489799, 104.07160550000002)",0.328270168186,
11333,809351,434000000000.0,"(81.21023512903227, 131.63522041935482, 85.170627548387074)",0.178094121001,
11334,809381,168000000000.0,"(83.371341666666652, 45.66956141666666, 99.045896583333317)",0.0880023050183,
11335,809414,742000000000.0,"(81.999867641509468, 48.537877943396239, 121.32867675471697)",0.232331791559,
11336,809421,6048000000000.0,"(86.109798023148159, 1.2953874745370362, 85.808293002314826)",0.337728658109,
11337,809501,210000000000.0,"(86.00985, 134.70550946666665, 70.997973600000009)",0.156116575866,
11338,809707,322000000000.0,"(80.611836956521742, 15.453176173913045, 136.16561491304344)",0.157604958865,
11339,809750,350000000000.0,"(77.562456040000015, 44.912323240000013, 75.640719919999995)",0.212073966502,
11340,809891,1442000000000.0,"(82.847268601941735, 39.926589543689303, 111.329845631068)",0.306532316987,
11341,810009,364000000000.0,"(81.945763576923099, 63.771729461538477, 120.39973830769229)",0.20320237973,
11342,810015,210000000000.0,"(83.945132600000008, 55.701572533333326, 123.86581313333335)",0.137997113078,
11343,810150,168000000000.0,"(77.94613975, 42.598619250000006, 88.176275166666656)",0.144400981123,
11344,810555,266000000000.0,"(84.669196684210519, 52.666459894736839, 99.843209894736844)",0.112490981772,
11345,810634,2996000000000.0,"(84.364500163551398, 130.7392839906542, 89.679949789719601)",0.391123466153,
11346,810636,532000000000.0,"(84.957770736842107, 39.645695447368425, 97.02753889473685)",0.230775627382,
11347,810699,224000000000.0,"(89.396701875000005, 35.510913125000002, 104.71901075)",0.101053128365,
11348,810755,280000000000.0,"(80.683823000000004, 35.734810950000004, 131.39916764999998)",0.164755509869,
11349,810882,224000000000.0,"(77.784603812499995, 44.564254750000003, 77.050506624999969)",0.128156945289,
11350,810968,1694000000000.0,"(86.315967471074416, 74.810257347107438, 97.863643066115728)",0.223710980427,
11351,810993,280000000000.0,"(81.397212199999998, 72.475148850000011, 107.5791825)",0.129674243753,
11352,811071,1232000000000.0,"(83.112066568181817, 4.0006953977272719, 80.880042863636362)",0.244349735982,
11353,811090,6174000000000.0,"(83.318905662131584, 67.916968142857144, 115.19669345804974)",0.367838961139,
11354,811217,4200000000000.0,"(84.137244520000053, 54.748478473333357, 124.34432190666659)",0.34705996488,
11355,811251,756000000000.0,"(81.125833592592613, 23.77731679629629, 100.92560988888889)",0.260220664657,
11356,811292,154000000000.0,"(82.677662909090898, 49.322960272727272, 121.84764781818181)",0.24772756156,
11357,811450,350000000000.0,"(82.63762539999999, 136.96704652, 92.056025480000002)",0.143742410004,
11358,811552,294000000000.0,"(81.704731571428582, 29.505886428571433, 117.42944580952383)",0.115592937782,
11359,811558,476000000000.0,"(83.233273941176463, 3.7539344705882365, 81.461163499999998)",0.203079896474,
11360,811620,364000000000.0,"(89.832313846153838, 70.221830499999982, 94.627313230769232)",0.140646390046,
11361,811680,448000000000.0,"(83.672813312499983, 138.97864909374997, 92.075478312499996)",0.150300779717,
11362,811779,322000000000.0,"(80.873051782608712, 23.596840521739129, 138.76092065217392)",0.186675973507,
11363,811857,980000000000.0,"(83.183001328571436, 48.719298028571416, 70.498242557142859)",0.24025624475,
11364,811940,350000000000.0,"(85.826970199999991, 77.045136999999997, 96.941000400000036)",0.145666649949,
11365,812386,168000000000.0,"(86.684508000000008, 62.167286333333344, 97.626172416666648)",0.0942825269503,
11366,812633,266000000000.0,"(79.814473263157922, 35.771042684210521, 84.660813631578961)",0.169993413468,
11367,812637,154000000000.0,"(80.613791727272726, 31.537414454545452, 129.79212127272729)",0.118045189733,
11368,812644,196000000000.0,"(73.236170571428573, 67.358154214285719, 10.325751785714285)",0.143338325745,
11369,812686,1162000000000.0,"(90.340533433734919, 36.632753722891565, 105.63084386746986)",0.250178078322,
11370,812783,238000000000.0,"(76.259456470588219, 43.206524705882366, 76.979838294117656)",0.106305323057,
11371,812792,392000000000.0,"(83.463145714285702, 0.96296521428571402, 93.274881892857138)",0.179783668616,
11372,812819,168000000000.0,"(81.497688333333329, 137.7725131666667, 103.87753550000001)",0.0878568080616,
11373,812924,182000000000.0,"(85.452166076923078, 27.000318384615387, 107.77306784615385)",0.182675388256,
11374,813066,322000000000.0,"(88.699167347826091, 74.853154043478256, 93.500102130434783)",0.135631012015,
11375,813277,658000000000.0,"(85.538457148936146, 53.585026914893632, 3.4426880425531916)",0.181392958479,
11376,813336,434000000000.0,"(81.917268903225775, 34.45974603225806, 130.92838903225802)",0.104719313863,
11377,813365,154000000000.0,"(86.449332545454553, 39.360723636363637, 109.14284245454546)",0.139683861166,
11378,813402,336000000000.0,"(83.165283875000014, 46.025963916666662, 123.79961425)",0.179316101769,
11379,813530,168000000000.0,"(85.310356166666665, 54.758024083333339, 101.19804816666665)",0.167362855842,
11380,813551,2716000000000.0,"(82.613541237113395, 49.13608857216493, 122.75651027835046)",0.287420624553,
11381,813584,196000000000.0,"(82.527556857142855, 38.527340928571427, 140.45729507142855)",0.181979640935,
11382,813647,266000000000.0,"(78.641995052631586, 9.1451814736842092, 121.2979937368421)",0.118614481827,
11383,813688,280000000000.0,"(86.420255699999998, 59.468212499999993, 97.774748700000004)",0.139634117499,
11384,813780,224000000000.0,"(82.658042312500015, 42.271210687499995, 93.978885687500011)",0.17852725875,
11385,813868,196000000000.0,"(83.897504071428557, 52.099350714285706, 81.446909285714284)",0.157995685441,
11386,814038,1512000000000.0,"(82.711153953703729, 47.620217037037044, 119.63149828703709)",0.288400480505,
11387,814148,252000000000.0,"(83.761243222222234, 54.296274388888882, 125.01663933333333)",0.259778468197,
11388,814158,462000000000.0,"(85.358638212121207, 135.31351118181817, 89.528746212121206)",0.270999269111,
11389,814322,672000000000.0,"(83.258999062499981, 133.36883137499998, 73.578015812499999)",0.217853541417,
11390,814351,2926000000000.0,"(90.966451674641135, 69.152653732057416, 95.333015755980895)",0.562863641865,
11391,814373,154000000000.0,"(80.28120081818183, 69.282533999999998, 124.090504)",0.202658343163,
11392,814433,322000000000.0,"(80.654224173913022, 45.270485782608702, 116.28682339130431)",0.122553476173,
11393,814645,308000000000.0,"(79.133635909090913, 132.03054327272727, 75.749832909090898)",0.172159871983,
11394,814801,154000000000.0,"(82.196465909090904, 41.900573363636362, 71.546641909090908)",0.144442608794,
11395,814838,182000000000.0,"(79.816129692307697, 47.441688307692317, 71.066623384615383)",0.106786641761,
11396,814899,826000000000.0,"(82.803327830508451, 3.8593626101694909, 105.83672791525426)",0.16147309025,
11397,815025,532000000000.0,"(80.280369815789484, 44.993174500000002, 76.512483078947355)",0.232655335107,
11398,815178,1722000000000.0,"(88.315201617886146, 31.31896491869918, 107.95152300813004)",0.225559066155,
11399,815186,364000000000.0,"(82.66167453846154, 12.436205576923074, 103.35345638461537)",0.148196988129,
11400,815229,196000000000.0,"(85.34402421428571, 26.123360357142861, 107.60245842857144)",0.186575288923,
11401,815361,546000000000.0,"(84.918559538461551, 43.86969174358974, 122.59416041025638)",0.155306312775,
11402,815402,154000000000.0,"(78.741242818181817, 11.542007727272726, 140.63618054545452)",0.0860398668105,
11403,815408,154000000000.0,"(83.718536454545458, 3.2300395454545452, 94.54230699999998)",0.19893753642,
11404,815778,224000000000.0,"(84.174446625000016, 31.822714000000001, 115.841419375)",0.157319966183,
11405,815796,420000000000.0,"(82.637675733333339, 70.683459933333339, 119.15888526666666)",0.191281203573,
11406,815847,4004000000000.0,"(92.406058590909112, 56.825947611888161, 71.696790027972057)",0.469346167532,
11407,815998,154000000000.0,"(83.302701090909082, 30.566645181818181, 102.78438845454544)",0.128808449613,
11408,816084,168000000000.0,"(91.411000666666681, 35.685428999999999, 105.11858633333334)",0.127726338931,
11409,816095,266000000000.0,"(90.477977157894742, 35.976635000000009, 105.24391173684211)",0.259271628496,
11410,816305,18550000000000.0,"(86.223439490566122, 128.52790966113213, 89.19186954037751)",0.579504698926,
11411,816346,2086000000000.0,"(83.419161416107357, 72.862223731543637, 107.15114677852347)",0.348500498647,
11412,816426,336000000000.0,"(82.423075666666662, 33.76251525, 130.85988929166669)",0.206132780683,
11413,816481,1694000000000.0,"(90.050670247933894, 37.526072280991734, 107.78871580991732)",0.285529405812,
11414,816494,3122000000000.0,"(83.847246067264564, 76.834233905829564, 100.57573988789238)",0.289954222494,
11415,816536,3066000000000.0,"(86.930251009132419, 36.839006374429232, 89.115599785388071)",0.330549889703,
11416,816659,168000000000.0,"(83.391032416666675, 69.040421833333326, 116.56474750000001)",0.163436204085,
11417,816787,644000000000.0,"(83.526267521739157, 66.046170456521722, 117.1996144347826)",0.189876601999,
11418,816798,196000000000.0,"(82.616175071428572, 28.279883357142857, 120.88854814285715)",0.177101439844,
11419,816857,3836000000000.0,"(82.319655470802886, 41.319013642335783, 79.040608598540118)",0.377195542427,
11420,816858,182000000000.0,"(88.915192230769222, 77.098050538461536, 84.036980307692318)",0.1130753284,
11421,817189,154000000000.0,"(84.047875909090919, 64.475319636363636, 118.87002636363636)",0.114012044418,
11422,817261,224000000000.0,"(83.338561937499989, 10.436133937499999, 131.16323756249997)",0.118947352107,
11423,817323,154000000000.0,"(82.761931636363627, 6.1284467272727277, 105.10413518181818)",0.0736976550104,
11424,817328,266000000000.0,"(92.695078421052628, 36.057087578947367, 104.92705968421052)",0.0915708730643,
11425,817384,168000000000.0,"(86.728331833333343, 32.343049416666666, 99.961324666666656)",0.134141941637,
11426,817425,154000000000.0,"(82.174491181818183, 2.7945408181818183, 106.58095763636365)",0.102591332747,
11427,817585,154000000000.0,"(81.673409272727284, 57.642513818181811, 4.7828688181818189)",0.10519737948,
11428,817607,350000000000.0,"(77.047354439999992, 68.778032520000011, 8.7255926400000003)",0.132798205635,
11429,817687,168000000000.0,"(82.588172333333333, 40.969116416666672, 76.95982983333333)",0.104817724674,
11430,817941,182000000000.0,"(83.267548846153858, 68.55846176923076, 116.71910853846155)",0.0944073015361,
11431,818010,350000000000.0,"(84.478962360000011, 21.917482159999995, 139.95906492000003)",0.188023278182,
11432,818075,588000000000.0,"(84.107946880952383, 3.287051476190475, 94.152622785714286)",0.222461986914,
11433,818120,560000000000.0,"(87.93975970000001, 34.845417474999998, 105.05448985000001)",0.232860926197,
11434,818150,266000000000.0,"(81.677614315789469, 73.527379105263165, 122.73085052631579)",0.137921452131,
11435,818183,168000000000.0,"(84.362089166666664, 54.335352083333341, 139.67159925000001)",0.137971871699,
11436,818441,294000000000.0,"(87.957695857142852, 51.503659047619045, 71.160793523809502)",0.111867975559,
11437,818454,67284000000000.0,"(95.722592502704799, 34.538392623387502, 105.77163425759464)",0.903790096046,
11438,818477,224000000000.0,"(85.664884999999998, 26.74291075, 88.211283250000008)",0.113510261532,
11439,818574,882000000000.0,"(86.211038158730119, 42.040765238095226, 120.90314953968253)",0.183519179668,
11440,818655,154000000000.0,"(83.374881999999999, 132.35516363636364, 71.117242181818185)",0.114245130205,
11441,818866,420000000000.0,"(83.749420900000004, 64.429145800000001, 118.38940659999997)",0.114926110066,
11442,818897,182000000000.0,"(78.197093615384603, 74.430675692307702, 139.35640307692307)",0.0801111477688,
11443,818939,238000000000.0,"(86.218162647058833, 56.921792470588244, 121.92962652941178)",0.185489144159,
11444,818992,5908000000000.0,"(82.174463104265413, 130.76885752843594, 105.56775720853088)",0.496498771791,
11445,819237,196000000000.0,"(85.348103214285729, 66.533685500000004, 110.04487342857144)",0.176253227724,
11446,819266,196000000000.0,"(85.184843357142853, 34.103436285714281, 87.036163428571427)",0.122524050306,
11447,819277,308000000000.0,"(86.120576, 20.605513409090907, 107.55837463636364)",0.162939484575,
11448,819292,1666000000000.0,"(84.324042605042038, 49.429304285714288, 71.095688764705884)",0.253039607428,
11449,819446,322000000000.0,"(89.17619547826088, 33.054829956521743, 97.295695739130437)",0.14609398143,
11450,819542,224000000000.0,"(82.965614812499993, 57.266697687499992, 4.3736399375000001)",0.130628560303,
11451,819728,434000000000.0,"(89.606365838709678, 69.744429612903232, 95.757730516129016)",0.218321996052,
11452,819746,4844000000000.0,"(97.511272653179148, 31.896074924855451, 107.16892288439301)",0.384613881208,
11453,819759,210000000000.0,"(88.594521066666672, 52.159142466666673, 4.1489140000000004)",0.121491278744,
11454,819827,168000000000.0,"(89.028027916666659, 57.211645416666663, 100.77786183333332)",0.176396015244,
11455,819838,280000000000.0,"(83.006625400000004, 53.911380649999991, 132.79824364999999)",0.14904549082,
11456,819847,224000000000.0,"(83.975240625000012, 9.7185331249999987, 122.93910600000001)",0.102591069985,
11457,819853,266000000000.0,"(86.28889410526314, 41.795261842105262, 123.15007747368421)",0.191474936528,
11458,819869,168000000000.0,"(84.038457916666673, 61.850068583333325, 10.560348499999998)",0.0962723906471,
11459,819877,154000000000.0,"(83.383410363636358, 67.916366454545468, 116.41649827272727)",0.125803066729,
11460,819949,154000000000.0,"(81.832366818181811, 131.78064663636363, 97.405158999999998)",0.12009685805,
11461,820101,266000000000.0,"(83.188940631578959, 59.596857105263155, 7.4388662631578946)",0.151858357109,
11462,820161,168000000000.0,"(81.638078666666672, 50.618142166666665, 123.80024033333332)",0.11582345032,
11463,820216,182000000000.0,"(83.3151996153846, 58.276769384615399, 122.94668930769232)",0.0721470491006,
11464,820293,294000000000.0,"(84.617109761904771, 15.907807714285711, 135.90917885714285)",0.123776179493,
11465,820466,1792000000000.0,"(91.934491890625011, 36.29953978124999, 106.11717863281251)",0.337098826454,
11466,820569,504000000000.0,"(90.846669833333351, 58.276404749999998, 100.51888647222219)",0.182843077129,
11467,820611,196000000000.0,"(79.499234714285734, 74.277942142857142, 134.66604835714287)",0.0892541785928,
11468,820809,238000000000.0,"(90.008431352941173, 33.4540045882353, 95.282756705882349)",0.235614280562,
11469,820827,350000000000.0,"(83.055347280000007, 68.271414880000009, 116.36041535999999)",0.224564725092,
11470,820864,1834000000000.0,"(95.532960977099194, 65.586629969465633, 91.615790435114533)",0.251117821568,
11471,820871,168000000000.0,"(80.560691250000005, 49.076045666666658, 70.028424583333333)",0.143929191934,
11472,821005,154000000000.0,"(91.179175727272735, 56.270237999999999, 91.310263909090921)",0.102304452825,
11473,821091,728000000000.0,"(91.124261692307684, 52.816407153846157, 88.94609582692307)",0.190634410543,
11474,821285,182000000000.0,"(88.679023076923073, 34.495936846153846, 111.20192969230767)",0.100859949895,
11475,821399,308000000000.0,"(86.221115136363636, 53.768019590909084, 137.52224172727273)",0.131575057572,
11476,821823,1162000000000.0,"(93.412006662650612, 73.755934048192756, 89.091710903614469)",0.189965078233,
11477,821893,154000000000.0,"(87.159749818181808, 139.26088790909088, 118.94741954545454)",0.0987651290364,
11478,822134,308000000000.0,"(84.637762545454549, 2.3060232727272729, 93.944853727272715)",0.159752581608,
11479,822159,154000000000.0,"(90.980136454545459, 57.974233727272733, 98.608670272727281)",0.076498192356,
11480,822276,322000000000.0,"(88.388828782608698, 30.545697956521739, 103.45896313043477)",0.119660463537,
11481,822305,812000000000.0,"(86.547493120689666, 35.47071529310346, 88.257837896551735)",0.177022376912,
11482,822504,280000000000.0,"(85.684316999999993, 18.864247299999999, 107.80210160000001)",0.198915481177,
11483,822541,518000000000.0,"(88.892080378378381, 34.83250345945946, 93.03359070270271)",0.200311724801,
11484,822577,350000000000.0,"(97.489131759999964, 33.733705800000003, 104.74454752)",0.209171691978,
11485,822607,10570000000000.0,"(90.567232649006641, 133.28908668344366, 92.990240429138993)",0.437758634784,
11486,822633,182000000000.0,"(85.553351230769223, 20.151559384615382, 131.75506123076923)",0.143216853097,
11487,822668,210000000000.0,"(85.66733046666667, 43.226119666666662, 83.428093666666669)",0.0929643396629,
11488,822749,224000000000.0,"(86.912217187499991, 29.789933749999999, 137.05404187500002)",0.106698593651,
11489,822754,210000000000.0,"(82.30536966666665, 72.374327066666666, 124.58378999999999)",0.13860064786,
11490,822835,55062000000000.0,"(99.468169045258136, 31.534991050343191, 103.38353544266474)",0.923688886167,
11491,822902,812000000000.0,"(85.842473741379322, 18.329461293103449, 100.23879727586203)",0.185763702806,
11492,822907,224000000000.0,"(97.266634499999995, 58.5586640625, 79.466567624999996)",0.122487105768,
11493,822936,182000000000.0,"(85.979477538461552, 135.48034430769229, 74.084114846153838)",0.163161702366,
11494,822940,196000000000.0,"(85.813673285714273, 17.932619857142861, 103.05822857142856)",0.0882966713626,
11495,822974,196000000000.0,"(84.90515842857144, 1.9394425000000004, 93.48268078571428)",0.179557059947,
11496,823031,182000000000.0,"(83.486915538461531, 28.184431153846155, 102.20280153846154)",0.101597038684,
11497,823074,3612000000000.0,"(89.05307132945731, 1.8788258488372107, 87.171680639534912)",0.306290157198,
11498,823086,196000000000.0,"(91.493396785714282, 56.20123771428571, 70.453846999999996)",0.167158150478,
11499,823100,238000000000.0,"(91.56675547058822, 55.881046941176471, 94.184460294117628)",0.148417119284,
11500,823160,196000000000.0,"(82.583540285714292, 134.81912671428572, 106.14285107142857)",0.106594086609,
11501,823198,196000000000.0,"(82.694326285714297, 72.561503785714294, 112.32833335714285)",0.231408161563,
11502,823355,210000000000.0,"(90.542744066666657, 30.702999666666667, 108.71035980000001)",0.120939721373,
11503,823406,9688000000000.0,"(96.861456411849787, 58.329637261560684, 77.61089473843937)",0.476786554213,
11504,823433,154000000000.0,"(87.577817727272745, 137.6490270909091, 91.548876727272742)",0.146212758494,
11505,823460,364000000000.0,"(97.283877961538494, 60.689403961538446, 81.561939538461559)",0.282385162277,
11506,823462,308000000000.0,"(87.701303227272717, 140.80539563636364, 118.59390995454547)",0.156851953165,
11507,823729,1260000000000.0,"(95.963828611111111, 57.591638833333363, 75.727904311111146)",0.169314456801,
11508,823827,322000000000.0,"(93.605961000000008, 59.876236391304346, 99.385615826086948)",0.112724516837,
11509,823828,238000000000.0,"(85.772089764705882, 16.008480176470588, 135.21648447058828)",0.156571031206,
11510,823906,406000000000.0,"(89.287867275862055, 64.841324931034492, 107.64248344827587)",0.162147041227,
11511,823948,350000000000.0,"(91.205910039999978, 54.513401520000009, 92.702790760000013)",0.146748333913,
11512,823986,154000000000.0,"(89.740669181818191, 55.551646181818185, 116.73728663636361)",0.200729559814,
11513,824131,1330000000000.0,"(88.375891494736805, 8.3630622947368423, 128.080804168421)",0.239587317834,
11514,824147,154000000000.0,"(91.383206545454541, 58.246287272727272, 108.98261745454543)",0.103414241306,
11515,824193,168000000000.0,"(87.397010249999994, 9.51895925, 129.40137350000001)",0.103660379498,
11516,824239,196000000000.0,"(77.313489571428576, 73.75455521428573, 2.7138591428571428)",0.208175997421,
11517,824320,196000000000.0,"(85.630675571428569, 56.628789499999996, 122.43613500000002)",0.184157952479,
11518,824340,210000000000.0,"(97.141694000000001, 33.732462266666666, 105.25420853333335)",0.294977147184,
11519,824412,182000000000.0,"(85.48679700000001, 53.335443000000005, 135.66737846153845)",0.140342848389,
11520,824452,826000000000.0,"(87.060640677966092, 70.941440491525427, 103.65967896610169)",0.217238984531,
11521,824486,4032000000000.0,"(99.125168024305594, 61.945970652777774, 83.410976642361163)",0.324776319856,
11522,824494,336000000000.0,"(84.991153083333344, 37.305679500000004, 74.068190958333318)",0.13913142769,
11523,824498,868000000000.0,"(88.759486500000023, 30.916211596774193, 102.90672241935485)",0.197874376663,
11524,824651,504000000000.0,"(95.400550277777768, 61.827096555555535, 93.238883999999985)",0.156318380871,
11525,824687,196000000000.0,"(99.901514785714284, 62.024939928571428, 83.060122785714285)",0.115354401522,
11526,824745,644000000000.0,"(89.434761195652186, 31.274827065217391, 103.41340973913044)",0.167145773676,
11527,824787,210000000000.0,"(86.320390799999998, 59.675077200000004, 119.48886253333333)",0.171148113978,
11528,824804,182000000000.0,"(89.795670769230753, 38.383306923076915, 114.55238099999998)",0.138565291328,
11529,824812,420000000000.0,"(83.434670200000028, 44.027212066666657, 75.987580266666683)",0.22062493269,
11530,825238,490000000000.0,"(91.163701285714311, 49.082562600000003, 84.272795142857149)",0.183874830071,
11531,825242,280000000000.0,"(86.766488699999996, 128.64378505000002, 88.265378150000004)",0.269706513175,
11532,825275,294000000000.0,"(93.332822857142858, 59.285489190476191, 100.23949204761905)",0.156446025479,
11533,825601,224000000000.0,"(85.431668250000001, 33.010340687499998, 72.570421312500002)",0.196733011252,
11534,825660,294000000000.0,"(84.208475333333325, 3.5657130476190471, 78.325989476190486)",0.140071330962,
11535,825662,1106000000000.0,"(78.713016468354454, 74.476067822784799, 141.1696096962026)",0.258471022331,yes
11536,825687,196000000000.0,"(82.314618714285729, 48.743203285714287, 71.581691857142843)",0.154968054341,
11537,825794,252000000000.0,"(84.724606388888873, 46.773432888888884, 122.49230277777779)",0.173436455367,
11538,826088,392000000000.0,"(85.082093607142824, 2.9623635357142861, 84.575416285714283)",0.133459904716,
11539,826113,1330000000000.0,"(88.15789018947369, 19.677976178947365, 135.61206382105263)",0.214395832429,
11540,826128,294000000000.0,"(90.865504714285706, 42.658211571428573, 101.83607914285713)",0.15255190072,
11541,826365,966000000000.0,"(94.734823695652153, 59.815922144927541, 100.67798553623189)",0.23961374119,
11542,826417,168000000000.0,"(83.437704000000011, 137.47530116666667, 102.99785033333332)",0.152300247535,
11543,826481,266000000000.0,"(87.183097000000004, 130.85029031578952, 88.142895842105247)",0.140052134829,
11544,826587,406000000000.0,"(87.577430517241382, 3.7681890344827584, 117.57673037931033)",0.14082492018,
11545,826597,196000000000.0,"(96.877594571428546, 34.382040142857143, 103.57518664285713)",0.275071654874,
11546,826630,434000000000.0,"(82.778116064516141, 136.68169622580646, 104.90701348387098)",0.16051828811,
11547,826744,952000000000.0,"(88.583576602941207, 140.45380467647058, 76.003834352941212)",0.250621333424,
11548,826746,280000000000.0,"(85.916511149999991, 44.817403349999992, 116.49308724999996)",0.129206628817,
11549,826974,448000000000.0,"(94.902288375000012, 72.656451937500009, 88.45883621874998)",0.138828994693,
11550,827061,462000000000.0,"(85.450252666666671, 61.462724424242424, 118.92301339393939)",0.122386581376,
11551,827163,1568000000000.0,"(99.761493803571469, 64.166042625000003, 87.263126544642859)",0.322192441306,
11552,827238,182000000000.0,"(91.998387307692298, 30.759520153846154, 108.71866669230771)",0.128692911777,
11553,827289,210000000000.0,"(98.614144266666685, 33.601878333333332, 103.77176166666668)",0.120388949354,
11554,827317,504000000000.0,"(88.136659361111128, 0.44591105555555566, 118.46937199999996)",0.174431206438,
11555,827408,728000000000.0,"(85.560050942307726, 50.688836442307689, 71.565567288461523)",0.26863084836,
11556,827463,952000000000.0,"(87.178931470588211, 129.56691202941172, 88.869282882352962)",0.261556997703,
11557,827487,168000000000.0,"(95.958816500000012, 48.495797083333336, 2.9514689166666668)",0.166461099138,
11558,827572,504000000000.0,"(92.374943166666668, 57.384666166666676, 108.83816694444447)",0.130761083717,
11559,827766,560000000000.0,"(93.419545325000001, 8.267049274999998, 140.9494545)",0.178611491489,yes
11560,828054,364000000000.0,"(89.892005076923084, 55.018747076923084, 70.912413384615391)",0.218283210425,
11561,828229,420000000000.0,"(94.083895933333295, 50.871206399999998, 4.2560998666666681)",0.148323741974,
11562,828251,210000000000.0,"(96.879281599999985, 33.965021133333337, 106.52807113333333)",0.287171253352,
11563,828563,182000000000.0,"(87.029174846153865, 3.8256038461538466, 85.648038923076911)",0.0904441549467,
11564,828613,182000000000.0,"(90.441016615384598, 14.186016230769232, 137.87640738461539)",0.16182050726,
11565,828645,168000000000.0,"(97.523216250000004, 34.277928083333329, 103.98642024999998)",0.219323781087,
11566,828884,168000000000.0,"(90.612995166666664, 45.193130916666668, 99.830073666666678)",0.179161506354,
11567,829000,238000000000.0,"(84.001257176470588, 41.626954470588238, 78.078581411764702)",0.183505786085,
11568,829020,1722000000000.0,"(96.703951569105683, 15.533874081300807, 93.174671325203249)",0.220140846988,
11569,829045,2450000000000.0,"(94.985096691428538, 50.95615945714286, 87.202744382857205)",0.340296105147,
11570,829073,1078000000000.0,"(92.358728181818179, 67.300761116883123, 103.39265006493505)",0.215109175083,
11571,829201,798000000000.0,"(93.2550708245614, 57.491466877192963, 108.15398577192985)",0.229191263545,
11572,829258,448000000000.0,"(92.500482968749992, 68.210751093750005, 95.237608218749997)",0.225319427346,
11573,829345,182000000000.0,"(89.990303076923084, 55.897990615384614, 120.01526884615386)",0.15723757422,
11574,829372,224000000000.0,"(91.104893687500009, 34.126807999999997, 104.72047087499998)",0.155790565439,
11575,829393,168000000000.0,"(93.122440833333314, 39.203160916666668, 103.85154841666667)",0.0985865614868,
11576,829394,168000000000.0,"(93.549489999999992, 46.005148999999996, 95.344742333333329)",0.178366539829,
11577,829418,322000000000.0,"(88.800101260869567, 69.799740608695643, 103.64682765217391)",0.18560975107,
