,x,y,z,flag
8596,35.5,59.22,100.36,6604.0
8597,127.04,109.81,4.03,6605.0
8598,14.49,75.53,38.95,126.0
8599,35.7,44.07,42.74,6606.0
8600,78.6,123.63,4.63,6607.0
8601,6.57,101.36,4.77,1174.0
8602,98.68,31.71,103.17,83.0
8603,60.95,4.03,12.07,6608.0
8604,88.52,139.34,12.81,6609.0
8605,101.08,95.19,60.35,6610.0
8606,139.05,32.28,24.11,6611.0
8607,128.18,53.52,130.02,1533.0
8608,17.0,55.94,98.82,3736.0
8609,30.41,114.16,103.21,2946.0
8610,90.44,55.75,120.63,6612.0
8611,62.39,7.9,80.64,6613.0
8612,1.94,89.23,64.89,3272.0
8613,83.6,72.88,106.34,6614.0
8614,43.56,22.43,18.33,6615.0
8615,55.63,12.96,19.39,6616.0
8616,99.82,45.52,135.79,6617.0
8617,103.74,111.33,74.74,6618.0
8618,57.02,139.36,126.05,6619.0
8619,68.15,135.97,72.18,146.0
8620,116.54,13.26,36.27,6620.0
8621,5.57,84.9,83.24,6621.0
8622,67.95,135.8,72.08,146.0
8623,65.48,83.17,72.27,6622.0
8624,119.77,21.91,89.92,1600.0
8625,55.45,113.94,12.7,227.0
8626,113.94,10.03,10.58,6623.0
8627,53.56,106.64,130.05,6624.0
8628,2.35,62.66,96.29,6625.0
8629,42.12,92.29,12.01,6626.0
8630,106.43,4.01,81.93,6627.0
8631,62.78,116.03,82.77,6628.0
8632,122.85,117.25,90.98,6629.0
8633,90.08,128.33,116.41,6630.0
8634,121.78,70.62,40.45,6631.0
8635,61.85,81.2,62.23,1313.0
8636,11.03,44.74,129.0,6632.0
8637,105.87,70.69,12.83,6633.0
8638,45.87,22.98,35.08,6634.0
8639,82.82,51.98,64.86,545.0
8640,12.34,77.28,40.09,126.0
8641,40.36,93.23,61.53,6635.0
8642,134.0,63.21,88.14,6636.0
8643,114.79,63.9,83.97,6637.0
8644,133.07,130.62,100.57,640.0
8645,126.65,79.59,67.36,6638.0
8646,73.2,37.37,140.27,6639.0
8647,76.09,62.72,89.56,6640.0
8648,132.7,8.0,74.29,6641.0
8649,79.82,108.69,93.8,6180.0
8650,91.62,55.92,59.95,6642.0
8651,3.19,45.63,133.97,6643.0
8652,48.27,43.12,29.47,6644.0
8653,118.23,133.95,38.38,6645.0
8654,40.81,139.78,130.15,6646.0
8655,87.12,94.03,98.02,6647.0
8656,127.41,43.76,16.69,2393.0
8657,42.43,62.83,82.32,6648.0
8658,14.77,51.11,114.37,803.0
8659,103.99,114.26,9.53,6649.0
8660,47.74,10.07,41.98,2883.0
8661,71.0,109.09,103.79,2586.0
8662,84.86,90.63,11.47,2867.0
8663,44.06,119.55,4.76,6650.0
8664,116.22,66.11,55.0,6651.0
8665,73.27,103.3,133.16,1892.0
8666,131.06,79.9,61.99,581.0
8667,87.74,61.35,11.44,6652.0
8668,91.25,29.06,64.63,6243.0
8669,114.39,20.43,132.25,6653.0
8670,43.47,99.31,66.84,6654.0
8671,66.2,141.01,54.39,6655.0
8672,103.43,135.47,119.92,6656.0
8673,126.68,119.99,116.92,6657.0
8674,112.46,47.08,29.16,6658.0
8675,69.0,57.09,44.84,6659.0
8676,94.13,124.32,5.99,6660.0
8677,130.55,119.98,123.12,6661.0
8678,54.37,52.36,70.42,6662.0
8679,127.84,88.32,6.69,6663.0
8680,100.29,43.1,98.22,6664.0
8681,101.93,127.86,1.09,6665.0
8682,10.05,127.0,19.1,6666.0
8683,109.68,107.59,76.74,31.0
8684,82.81,128.65,47.2,6667.0
8685,42.01,98.91,67.58,6668.0
8686,124.94,129.79,123.76,6669.0
8687,28.88,89.39,75.64,6670.0
8688,123.48,84.74,62.09,120.0
8689,20.14,15.83,22.28,6671.0
8690,113.53,50.75,112.84,6672.0
8691,87.37,135.46,58.42,6673.0
8692,140.22,84.56,125.07,6674.0
8693,137.03,10.17,100.19,6675.0
8694,87.89,117.42,17.26,6676.0
8695,100.81,63.34,87.01,6677.0
8696,55.64,34.57,55.65,6678.0
8697,127.76,123.83,20.56,6679.0
8698,80.45,54.17,43.35,919.0
8699,1.31,91.63,35.19,6680.0
8700,59.99,4.94,8.82,6681.0
8701,119.51,2.89,123.01,6682.0
8702,126.82,58.82,119.46,6683.0
8703,134.97,109.6,60.26,6684.0
8704,9.28,47.87,102.8,777.0
8705,34.82,136.35,50.38,6685.0
8706,57.23,50.42,68.29,6686.0
8707,66.14,23.22,140.03,2376.0
8708,9.02,112.08,51.33,6687.0
8709,11.03,76.84,40.28,6688.0
8710,118.75,61.06,81.74,336.0
8711,2.39,95.87,40.73,6689.0
8712,36.27,112.76,17.81,6690.0
8713,50.8,46.01,84.32,6691.0
8714,14.44,129.13,27.82,6692.0
8715,130.66,85.77,18.61,6693.0
8716,99.33,31.99,104.58,83.0
8717,139.23,100.88,8.86,333.0
8718,95.48,81.91,102.69,6694.0
8719,133.07,82.98,87.02,4789.0
8720,63.81,58.27,51.45,6695.0
8721,106.36,43.02,31.78,6696.0
8722,17.49,72.81,34.12,3424.0
8723,76.24,119.63,50.27,6697.0
8724,107.38,62.01,100.0,980.0
8725,37.44,65.53,100.16,6698.0
8726,111.99,99.59,0.24,6699.0
8727,70.98,64.06,106.62,6700.0
8728,53.57,25.59,48.68,6701.0
8729,29.22,130.67,20.31,6702.0
8730,102.11,82.43,72.13,6703.0
8731,117.59,100.06,69.22,6704.0
8732,19.13,6.78,12.51,6705.0
8733,50.79,80.15,23.07,6706.0
8734,92.39,45.94,25.37,1937.0
8735,112.45,134.09,12.74,1198.0
8736,112.12,54.61,4.46,981.0
8737,62.52,23.67,81.92,6707.0
8738,110.92,25.0,135.91,6708.0
8739,10.21,131.22,96.37,6709.0
8740,101.13,56.09,92.71,6710.0
8741,42.75,54.62,7.63,6711.0
8742,41.08,113.33,138.16,6712.0
8743,26.52,89.8,139.08,1152.0
8744,12.81,79.31,37.7,6713.0
8745,42.1,0.52,61.16,6714.0
8746,28.52,128.44,24.16,6715.0
8747,38.34,66.68,29.92,6716.0
8748,76.65,40.79,30.49,6717.0
8749,5.92,41.3,80.18,6718.0
8750,98.21,135.07,70.89,228.0
8751,117.44,134.5,123.91,6719.0
8752,68.59,139.25,41.77,6720.0
8753,9.33,90.26,117.55,6721.0
8754,54.78,132.06,99.14,639.0
8755,9.77,45.99,107.91,734.0
8756,89.18,59.55,10.28,230.0
8757,1.6,75.49,29.44,6722.0
8758,3.26,42.04,110.71,6723.0
8759,53.6,77.54,117.96,6724.0
8760,74.15,104.69,9.1,6725.0
8761,113.47,105.74,1.63,1425.0
8762,121.67,119.61,9.5,6726.0
8763,123.35,117.09,117.42,6727.0
8764,49.01,31.97,33.14,6728.0
8765,63.8,62.88,107.68,1351.0
8766,69.85,56.35,53.02,162.0
8767,109.28,11.43,19.66,6729.0
8768,58.92,100.67,108.44,6730.0
8769,3.53,79.54,39.2,6731.0
8770,93.41,60.41,48.96,6732.0
8771,48.5,81.37,72.23,142.0
8772,6.62,116.8,121.38,6733.0
8773,0.98,11.18,20.47,6734.0
8774,57.04,65.22,19.95,6735.0
8775,136.57,53.87,82.19,1619.0
8776,5.15,29.98,105.43,6736.0
8777,137.03,90.79,83.18,6737.0
8778,72.54,106.37,102.27,6738.0
8779,119.45,34.13,11.85,6739.0
8780,21.49,78.16,69.75,6740.0
8781,119.08,69.02,70.59,6741.0
8782,90.86,126.13,21.29,6742.0
8783,41.38,55.49,128.09,6743.0
8784,70.66,56.56,67.33,6744.0
8785,63.89,124.22,79.55,6745.0
8786,1.3,91.22,81.78,2628.0
8787,60.03,42.77,127.13,4583.0
8788,19.88,119.19,20.33,6746.0
8789,68.25,7.91,78.31,6747.0
8790,4.72,96.17,55.58,6748.0
8791,131.11,18.33,40.48,6749.0
8792,30.92,113.87,24.1,6750.0
8793,76.61,55.76,79.85,6751.0
8794,39.46,73.46,13.27,6752.0
8795,134.06,100.71,50.42,6753.0
8796,10.52,141.06,62.39,6754.0
8797,55.25,124.32,131.13,1382.0
8798,15.74,26.7,33.64,1304.0
8799,104.62,139.61,139.69,6755.0
8800,67.9,104.67,107.12,2047.0
8801,99.68,30.45,12.11,6756.0
8802,70.86,79.05,27.74,1024.0
8803,1.63,86.57,75.89,6757.0
8804,15.37,51.41,114.8,803.0
8805,57.52,46.79,72.66,4888.0
8806,20.88,103.67,80.61,5359.0
8807,25.0,136.33,125.74,6758.0
8808,112.99,7.49,19.31,2508.0
8809,102.54,18.68,46.24,6759.0
8810,89.56,74.84,36.47,6760.0
8811,13.3,69.54,18.42,6761.0
8812,115.51,16.22,87.11,4784.0
8813,92.65,116.48,78.9,6762.0
8814,73.87,44.9,73.81,6763.0
8815,20.44,134.42,87.89,5332.0
8816,77.51,101.12,13.45,193.0
8817,25.15,112.13,3.18,6764.0
8818,10.98,76.02,58.98,6765.0
8819,9.14,127.98,19.99,1299.0
8820,19.66,48.34,5.84,6766.0
8821,95.06,9.95,99.63,6767.0
8822,86.24,123.45,85.86,3277.0
8823,61.93,131.04,11.46,6768.0
8824,61.23,4.03,13.79,4535.0
8825,7.43,3.82,28.27,6769.0
8826,24.93,81.35,77.37,6770.0
8827,96.56,99.63,94.52,6771.0
8828,77.31,28.26,104.03,6772.0
8829,44.16,7.78,40.59,6773.0
8830,94.94,95.76,67.65,6774.0
8831,134.05,100.68,80.79,892.0
8832,60.9,126.13,76.55,2165.0
8833,67.76,100.6,60.33,6775.0
8834,57.76,72.92,14.09,2111.0
8835,68.0,55.76,52.48,162.0
8836,134.85,12.2,90.77,6776.0
8837,110.54,80.73,101.83,6777.0
8838,100.43,103.15,28.86,6778.0
8839,23.56,105.41,74.35,6779.0
8840,118.25,62.63,94.42,6780.0
8841,59.1,43.81,76.83,125.0
8842,132.97,85.18,33.75,2889.0
8843,102.63,3.85,88.19,6781.0
8844,49.41,98.98,16.1,6782.0
8845,135.36,77.37,33.21,6783.0
8846,66.15,42.28,121.16,6784.0
8847,62.26,70.61,11.83,4196.0
8848,54.7,39.75,86.44,6785.0
8849,99.71,31.82,65.44,6786.0
8850,122.42,101.95,30.09,2182.0
8851,58.1,48.93,19.07,6787.0
8852,42.75,37.43,31.31,2807.0
8853,114.0,68.89,66.99,2149.0
8854,97.34,42.46,46.48,6788.0
8855,44.8,4.96,133.4,6789.0
8856,38.49,74.82,90.46,6790.0
8857,98.88,123.55,55.37,5736.0
8858,87.64,0.11,90.38,6791.0
8859,46.73,0.78,110.54,6792.0
8860,127.34,136.8,79.67,196.0
8861,63.3,101.33,131.14,6793.0
8862,4.92,22.73,91.16,6794.0
8863,55.36,49.1,127.2,164.0
8864,45.99,5.4,38.22,6795.0
8865,56.29,6.18,1.89,6796.0
8866,95.06,126.42,28.87,4150.0
8867,100.53,139.69,32.99,6797.0
8868,73.79,68.38,10.26,341.0
8869,26.25,12.23,35.17,6798.0
8870,50.01,31.96,66.22,6799.0
8871,29.56,117.96,6.87,6800.0
8872,54.42,9.7,123.71,194.0
8873,124.96,133.28,23.55,250.0
8874,115.41,14.32,69.39,6801.0
8875,130.99,43.24,74.37,6802.0
8876,119.54,97.96,52.72,6803.0
8877,70.92,114.87,87.73,6804.0
8878,95.29,34.83,106.21,809.0
8879,15.39,100.12,2.92,1957.0
8880,105.57,54.28,136.43,255.0
8881,61.88,120.15,16.57,6805.0
8882,133.58,49.19,138.5,6806.0
8883,76.5,65.73,7.26,6807.0
8884,90.3,124.16,39.73,1630.0
8885,42.8,109.55,118.36,6808.0
8886,59.69,39.42,44.59,5431.0
8887,13.81,76.03,39.42,126.0
8888,114.76,114.42,127.39,1475.0
8889,66.29,138.72,4.21,6809.0
8890,50.57,74.92,7.38,6810.0
8891,123.51,23.15,70.45,6811.0
8892,14.9,64.3,138.23,6812.0
8893,38.34,67.05,83.31,6813.0
8894,103.47,48.63,120.1,6814.0
8895,84.01,120.83,85.2,26.0
8896,12.12,13.81,74.84,6815.0
8897,137.98,74.14,41.32,1486.0
8898,68.54,56.22,52.22,162.0
8899,34.97,12.3,38.39,6816.0
8900,111.74,124.14,130.29,6817.0
8901,139.56,102.21,7.79,333.0
8902,112.21,71.49,69.46,6818.0
8903,64.98,78.77,101.07,1003.0
8904,96.39,23.32,21.8,6819.0
8905,63.68,109.57,120.58,716.0
8906,10.39,34.83,28.86,3691.0
8907,65.1,134.01,91.41,6820.0
8908,13.98,76.7,38.69,126.0
8909,1.93,13.71,85.06,6821.0
8910,63.25,94.28,22.26,2201.0
8911,28.84,1.52,87.0,6822.0
8912,31.29,67.63,101.42,6823.0
8913,118.76,56.39,129.43,5622.0
8914,129.63,106.83,138.01,5635.0
8915,48.25,6.98,128.74,6824.0
8916,67.48,102.17,58.0,6825.0
8917,75.34,20.66,26.63,6826.0
8918,53.45,123.85,136.67,188.0
8919,88.9,36.96,104.82,2094.0
8920,68.73,57.75,52.02,162.0
8921,103.75,140.34,138.96,6827.0
8922,123.52,134.94,24.41,250.0
8923,47.77,52.34,80.94,435.0
8924,16.89,55.84,99.73,3736.0
8925,131.07,83.29,92.42,1865.0
8926,130.91,78.98,56.98,6828.0
8927,125.25,118.33,122.96,6829.0
8928,58.99,43.37,76.1,125.0
8929,134.58,100.33,124.08,2369.0
8930,69.87,58.06,10.4,4821.0
8931,79.72,21.9,96.72,6830.0
8932,1.53,96.48,12.76,6831.0
8933,27.68,88.48,140.49,1152.0
8934,16.61,25.27,32.71,6832.0
8935,106.2,117.19,15.55,540.0
8936,6.21,20.96,10.89,6833.0
8937,79.32,6.68,72.12,6834.0
8938,68.8,63.39,11.81,606.0
8939,78.32,70.94,52.64,6835.0
8940,136.28,13.58,103.59,6836.0
8941,47.24,126.54,79.1,6837.0
8942,124.18,56.62,92.82,6838.0
8943,132.61,99.68,7.62,618.0
8944,68.14,136.2,71.93,146.0
8945,99.3,31.36,103.39,83.0
8946,104.97,105.68,84.63,2560.0
8947,13.75,128.77,58.82,6839.0
8948,32.06,140.17,70.41,1121.0
8949,24.15,113.25,76.41,6840.0
8950,59.08,88.91,113.37,6841.0
8951,122.98,134.88,32.42,6842.0
8952,48.59,106.49,57.04,6843.0
8953,32.23,128.05,90.13,6844.0
8954,96.04,45.7,105.78,6845.0
8955,95.95,34.37,104.87,809.0
8956,86.79,88.43,12.41,1040.0
8957,65.58,27.87,91.32,6846.0
8958,30.84,97.61,5.01,5168.0
8959,130.9,55.2,119.47,6847.0
8960,51.66,64.56,38.41,6848.0
8961,130.53,66.18,124.69,6849.0
8962,122.6,116.43,125.75,319.0
8963,65.63,46.1,116.98,6850.0
8964,51.12,50.9,76.97,6851.0
8965,137.79,60.54,111.11,6852.0
8966,13.21,98.08,21.31,1394.0
8967,84.29,107.8,105.29,6853.0
8968,69.53,115.32,87.7,1783.0
8969,116.45,53.28,59.23,6854.0
8970,65.67,5.96,72.99,5678.0
8971,53.6,17.42,24.44,6855.0
8972,68.04,55.93,52.55,162.0
8973,10.12,46.95,106.79,734.0
8974,20.41,108.95,3.55,6856.0
8975,44.83,80.81,69.17,6857.0
8976,43.94,59.07,135.84,6858.0
8977,102.16,139.5,67.73,3445.0
8978,131.89,129.85,101.26,640.0
8979,63.77,26.24,106.83,2567.0
8980,99.5,52.04,23.69,6859.0
8981,61.67,88.13,55.66,6860.0
8982,135.95,79.49,87.76,3175.0
8983,62.21,0.98,18.69,6861.0
8984,82.42,20.67,50.1,6862.0
8985,115.94,112.17,120.29,6863.0
8986,140.93,116.09,89.59,6864.0
8987,73.82,103.14,140.52,6865.0
8988,63.16,33.47,102.54,6866.0
8989,32.32,2.22,39.78,6867.0
8990,57.71,41.86,89.34,6868.0
8991,69.41,138.58,134.42,6869.0
8992,91.53,34.8,107.85,6870.0
8993,113.12,95.08,104.22,6871.0
8994,14.05,95.05,43.6,6872.0
8995,59.7,7.17,119.39,1463.0
8996,50.87,57.44,33.1,2617.0
8997,8.02,135.84,28.61,6873.0
8998,50.5,50.3,124.42,6874.0
8999,4.78,95.41,88.91,6875.0
9000,38.53,66.58,141.26,2569.0
9001,112.69,22.92,141.24,6876.0
9002,7.3,26.72,66.34,3801.0
9003,139.13,113.32,40.55,6877.0
9004,113.6,120.86,130.58,6878.0
9005,22.31,9.68,26.71,6879.0
9006,93.72,32.72,87.68,6880.0
9007,131.16,53.83,83.11,6881.0
9008,115.2,67.22,87.25,615.0
9009,98.22,114.58,23.72,847.0
9010,19.6,1.86,79.72,6882.0
9011,101.1,41.69,32.26,54.0
9012,92.93,84.95,50.23,6883.0
9013,73.61,107.31,44.51,6884.0
9014,26.17,67.73,128.35,6885.0
9015,7.35,52.77,79.61,519.0
9016,140.72,125.93,122.61,6886.0
9017,113.0,7.34,19.21,2508.0
9018,64.51,107.24,119.97,6887.0
9019,132.79,50.63,37.54,2830.0
9020,67.17,2.63,50.34,395.0
9021,60.24,41.66,67.9,6888.0
9022,5.69,81.63,44.07,6889.0
9023,89.71,42.94,32.44,6282.0
9024,23.88,86.35,130.66,6890.0
9025,41.64,80.51,15.7,6891.0
9026,64.32,105.17,111.4,6892.0
9027,128.89,45.63,7.73,6893.0
9028,109.22,30.91,83.06,6894.0
9029,44.34,52.56,37.87,2471.0
9030,77.04,101.43,13.46,193.0
9031,61.24,8.05,42.44,6895.0
9032,71.01,81.84,109.37,6896.0
9033,17.32,89.27,136.65,6897.0
9034,56.41,45.82,75.12,6307.0
9035,139.33,122.22,29.64,6898.0
9036,23.76,17.28,30.04,6899.0
9037,57.67,44.9,74.96,125.0
9038,134.51,100.47,124.55,2369.0
9039,117.34,94.28,102.85,6900.0
9040,78.55,66.86,39.45,3689.0
9041,53.75,79.35,9.43,6901.0
9042,10.21,4.03,76.83,4164.0
9043,9.66,89.57,81.66,1694.0
9044,123.55,133.96,23.57,250.0
9045,68.28,44.17,11.08,6902.0
9046,135.44,55.39,61.65,6903.0
9047,129.37,25.55,18.05,6904.0
9048,86.82,87.37,14.47,6905.0
9049,80.0,55.25,18.78,1066.0
9050,73.54,136.57,23.14,2841.0
9051,76.37,7.37,114.71,6906.0
9052,128.36,43.54,16.36,2393.0
9053,53.02,7.34,93.64,3811.0
9054,30.74,89.91,52.39,1489.0
9055,54.9,105.54,72.84,6907.0
9056,70.74,36.89,88.72,6908.0
9057,7.2,2.11,79.99,6909.0
9058,6.67,31.15,17.14,860.0
9059,8.01,33.19,70.52,6910.0
9060,11.69,119.53,107.42,6911.0
9061,28.22,123.98,137.61,6912.0
9062,110.41,99.51,3.87,6913.0
9063,78.02,9.33,10.16,6914.0
9064,104.89,105.35,2.35,2242.0
9065,118.94,84.81,85.4,830.0
9066,91.28,106.81,125.77,6915.0
9067,34.16,69.9,130.6,6916.0
9068,71.44,72.01,10.23,629.0
9069,130.6,73.8,90.25,6917.0
9070,96.99,79.14,71.23,6918.0
9071,19.99,61.83,60.75,6919.0
9072,29.26,67.62,40.15,6920.0
9073,43.29,86.1,73.52,6921.0
9074,4.81,92.48,87.62,6922.0
9075,73.31,137.73,83.99,6923.0
9076,74.26,107.01,95.71,674.0
9077,83.59,84.73,101.65,4234.0
9078,125.85,49.08,2.31,6924.0
9079,5.35,129.07,11.54,6925.0
9080,82.23,41.78,62.82,6926.0
9081,121.04,95.25,47.16,6927.0
9082,86.35,124.52,77.57,6928.0
9083,91.12,68.93,22.03,6929.0
9084,83.41,88.05,92.76,6930.0
9085,60.88,102.59,136.9,6931.0
9086,120.29,22.8,90.17,1600.0
9087,85.09,47.21,27.82,6932.0
9088,30.6,85.07,3.3,6933.0
9089,59.52,88.77,40.99,6934.0
9090,118.53,5.31,26.67,6935.0
9091,95.37,65.51,91.62,360.0
9092,133.19,130.4,100.49,640.0
9093,118.19,61.76,29.47,6936.0
9094,98.81,110.83,69.68,6937.0
9095,85.16,34.04,107.68,6938.0
9096,129.93,127.62,105.57,6939.0
9097,26.93,88.7,140.78,1152.0
9098,128.7,58.89,55.39,6940.0
9099,119.24,84.65,85.86,830.0
9100,92.31,115.29,14.09,6941.0
9101,96.32,59.06,69.89,2890.0
9102,32.48,104.14,66.57,6942.0
9103,55.01,11.89,122.6,6943.0
9104,98.08,53.61,21.72,6944.0
9105,140.39,73.29,48.99,6945.0
9106,26.97,80.34,51.74,5390.0
9107,10.2,40.79,38.51,6946.0
9108,34.04,130.84,138.29,6947.0
9109,58.34,43.52,75.81,125.0
9110,31.95,111.66,19.93,6948.0
9111,119.22,24.58,74.17,6949.0
9112,97.19,91.19,92.95,2489.0
9113,42.63,18.97,6.17,6950.0
9114,124.33,133.28,80.1,6951.0
9115,107.94,61.51,75.97,6952.0
9116,32.46,112.72,113.06,3674.0
9117,80.81,58.37,28.84,1030.0
9118,70.65,108.16,105.16,788.0
9119,134.63,66.02,60.44,6500.0
9120,74.05,116.01,3.71,6953.0
9121,17.8,96.67,35.26,6954.0
9122,16.55,137.84,24.79,6955.0
9123,66.93,137.02,68.6,1876.0
9124,56.93,55.66,107.07,1973.0
9125,96.6,8.66,20.62,3726.0
9126,86.18,137.23,26.69,1978.0
9127,75.53,119.67,113.38,6956.0
9128,102.74,91.64,32.76,6957.0
9129,43.23,131.15,86.16,6958.0
9130,120.86,89.65,117.26,6959.0
9131,14.63,111.21,77.66,1045.0
9132,81.36,42.91,67.26,6960.0
9133,86.48,88.58,12.65,1040.0
9134,99.99,30.75,103.09,83.0
9135,4.7,89.52,3.19,6961.0
9136,22.11,8.09,135.75,6962.0
9137,108.97,114.11,112.29,6963.0
9138,120.32,121.51,20.0,6964.0
9139,31.16,48.55,38.86,6965.0
9140,121.63,107.8,21.68,971.0
9141,113.96,57.22,130.26,1187.0
9142,100.58,64.8,68.32,6966.0
9143,78.67,74.4,141.26,6967.0
9144,90.0,91.1,96.57,6968.0
9145,39.22,38.82,128.74,6969.0
9146,122.81,30.82,23.46,6970.0
9147,105.67,29.72,97.9,6971.0
9148,82.96,93.99,109.49,6972.0
9149,120.51,20.93,90.45,6973.0
9150,74.64,70.83,9.54,341.0
9151,70.91,68.66,53.15,6974.0
9152,72.18,96.31,72.84,113.0
9153,136.74,42.85,17.55,6975.0
9154,54.37,124.55,130.75,1382.0
9155,26.69,117.47,126.94,6976.0
9156,75.77,53.11,16.44,6977.0
9157,21.24,35.59,109.32,6978.0
9158,135.31,127.26,99.15,6979.0
9159,101.38,85.29,57.68,6980.0
9160,128.75,8.89,108.56,6981.0
9161,21.42,66.98,132.11,1964.0
9162,49.56,69.54,69.08,6982.0
9163,109.35,134.33,105.49,6983.0
9164,7.57,44.26,6.93,6984.0
9165,84.06,122.06,41.31,6985.0
9166,21.71,110.39,107.49,6986.0
9167,74.52,71.54,0.91,6987.0
9168,51.04,122.94,141.08,6988.0
9169,8.41,56.78,85.55,2355.0
9170,83.79,48.05,69.94,6989.0
9171,19.94,64.71,103.32,6990.0
9172,73.22,128.84,48.06,493.0
9173,64.21,139.91,34.93,6991.0
9174,33.81,83.14,5.89,6269.0
9175,131.92,26.44,38.57,6992.0
9176,123.98,133.87,24.29,250.0
9177,82.67,12.98,103.34,6993.0
9178,110.64,65.77,1.57,6994.0
9179,123.84,21.46,50.07,6995.0
9180,123.64,132.95,24.09,250.0
9181,72.46,62.33,49.25,6996.0
9182,85.21,140.56,13.39,6997.0
9183,75.33,66.51,50.82,759.0
9184,51.12,76.92,20.11,292.0
9185,84.5,16.34,15.66,6998.0
9186,26.24,89.05,139.99,1152.0
9187,6.67,116.99,121.09,6733.0
9188,22.43,122.24,129.44,6999.0
9189,1.21,93.77,123.68,7000.0
9190,31.47,120.05,109.46,7001.0
9191,56.64,8.22,42.85,1114.0
9192,42.44,74.41,24.3,1128.0
9193,64.4,9.51,39.93,7002.0
9194,7.38,77.15,69.42,7003.0
9195,71.26,45.14,75.84,5567.0
9196,66.11,139.89,75.71,663.0
9197,76.55,57.39,62.36,7004.0
9198,110.14,48.73,5.64,7005.0
9199,125.9,24.94,131.54,7006.0
9200,59.46,8.48,12.98,7007.0
9201,112.29,58.89,26.84,7008.0
9202,68.25,135.99,72.05,146.0
9203,132.77,109.61,53.63,7009.0
9204,140.45,40.4,49.06,7010.0
9205,3.57,51.31,94.35,7011.0
9206,54.69,121.25,126.31,7012.0
9207,49.62,39.9,28.57,7013.0
9208,25.48,121.04,135.84,4951.0
9209,105.16,64.34,77.66,7014.0
9210,121.57,116.96,125.45,319.0
9211,49.6,48.22,67.01,7015.0
9212,65.85,19.57,98.93,7016.0
9213,9.6,131.07,95.77,6709.0
9214,124.21,109.21,68.06,7017.0
9215,45.87,51.75,36.81,2471.0
9216,139.43,101.52,8.94,333.0
9217,80.96,124.57,59.11,2463.0
9218,54.78,77.58,12.19,7018.0
9219,16.55,94.09,36.47,7019.0
9220,49.31,19.94,1.61,7020.0
9221,114.19,104.97,1.6,1425.0
9222,130.73,78.98,55.91,7021.0
9223,38.38,66.6,141.24,2569.0
9224,123.87,65.68,6.59,7022.0
9225,46.68,41.15,24.58,768.0
9226,53.24,22.12,48.11,7023.0
9227,78.37,104.98,12.03,7024.0
9228,85.08,104.21,29.84,7025.0
9229,72.32,102.05,92.18,7026.0
9230,87.76,16.58,100.09,7027.0
9231,95.39,58.5,68.85,5451.0
9232,113.42,34.13,33.51,7028.0
9233,53.59,81.84,77.81,7029.0
9234,131.76,53.82,91.7,7030.0
9235,13.08,141.17,29.86,7031.0
9236,87.17,118.5,127.59,7032.0
9237,89.47,97.03,120.91,1110.0
9238,53.94,22.93,11.6,7033.0
9239,53.02,58.96,17.33,7034.0
9240,88.07,54.21,65.15,655.0
9241,28.97,131.09,64.83,7035.0
9242,9.69,0.11,29.22,7036.0
9243,21.88,98.32,34.84,6440.0
9244,126.71,105.33,15.15,3001.0
9245,82.47,80.61,130.85,7037.0
9246,32.16,75.84,110.13,7038.0
9247,6.41,88.19,123.46,7039.0
9248,90.24,36.55,105.79,5257.0
9249,138.94,101.75,9.06,333.0
9250,79.53,54.14,130.09,7040.0
9251,119.97,22.09,91.27,7041.0
9252,46.63,74.45,95.04,7042.0
9253,126.26,76.34,38.89,3658.0
9254,98.73,47.35,8.64,3041.0
9255,66.15,127.67,37.83,104.0
9256,64.44,104.49,82.52,7043.0
9257,140.71,83.59,126.77,7044.0
9258,34.78,107.2,75.11,7045.0
9259,65.79,74.75,106.97,3239.0
9260,111.51,28.64,105.04,7046.0
9261,47.34,23.21,123.85,7047.0
9262,56.93,34.45,83.26,3072.0
9263,55.98,80.67,65.23,7048.0
9264,44.22,48.92,88.97,1999.0
9265,104.71,136.21,64.99,702.0
9266,58.52,99.31,124.08,7049.0
9267,87.42,3.51,73.79,7050.0
9268,100.01,135.44,77.57,7051.0
9269,104.99,112.54,25.71,6376.0
9270,42.75,110.26,79.63,7052.0
9271,128.01,60.73,59.29,7053.0
9272,66.18,90.93,105.83,7054.0
9273,71.75,96.23,72.73,113.0
9274,62.85,103.03,82.34,7055.0
9275,93.56,135.89,96.06,98.0
9276,138.76,102.28,8.7,333.0
9277,6.84,57.84,3.1,7056.0
9278,21.73,85.78,23.54,2035.0
9279,55.54,19.86,137.08,7057.0
9280,82.82,6.23,105.18,7058.0
9281,36.76,20.65,92.8,7059.0
9282,69.64,108.71,107.61,5288.0
9283,136.08,65.14,28.86,7060.0
9284,84.08,122.95,85.98,7061.0
9285,50.1,15.3,127.03,7062.0
9286,16.62,113.64,76.91,7063.0
9287,48.2,45.47,68.59,7064.0
9288,54.11,16.02,113.92,4218.0
9289,29.78,16.25,102.14,73.0
9290,84.72,129.16,64.29,7065.0
9291,130.15,116.07,4.74,6304.0
9292,46.17,17.18,29.67,5127.0
9293,58.49,102.82,9.54,7066.0
9294,101.78,65.82,86.55,2073.0
9295,24.9,4.19,134.49,7067.0
9296,20.18,19.59,27.45,728.0
9297,83.67,54.39,123.78,7068.0
9298,26.85,88.24,139.84,1152.0
9299,14.61,6.03,61.77,7069.0
